evaluations raw_y
26677 0.0083413798
26700 0.0083413746
26819 0.0083413744
26901 0.0083413731
26906 0.0083413696
27073 0.0083413690
27094 0.0083413671
27484 0.0083413617
27840 0.0083413609
28170 0.0083413599
28546 0.0083413594
28680 0.0083413593
28951 0.0083413587
29006 0.0083413581
29394 0.0083413580
29485 0.0083413577
29811 0.0083413576
30013 0.0083413574
30135 0.0083413573
30149 0.0083413569
30781 0.0083413568
30958 0.0083413567
32078 0.0083413566
36737 0.0083413565
50000 0.0083413571
evaluations raw_y
1 28.5905584561
2 20.4259792010
3 14.0135066256
6 9.5494183448
25 6.1427757260
60 5.0691782296
82 3.8855048040
458 3.6113445119
537 3.1205134892
852 2.2287238730
1021 2.1629919864
2780 2.1465948792
5120 1.8636099120
5225 1.8555949860
5420 1.5479511209
5504 1.1176792121
5898 0.8758179034
5989 0.8073455121
6071 0.6627685050
6108 0.6362334338
6359 0.6100534833
6407 0.5295277057
6511 0.5013692706
6514 0.3337884249
6864 0.3291175132
6878 0.3142846328
6905 0.2837847295
7174 0.2598390431
7339 0.2256500657
7414 0.2195705213
7502 0.2132955371
7505 0.1710712065
7530 0.1621089710
7568 0.1200752189
7571 0.1068810455
8042 0.0890973833
8456 0.0876419901
8583 0.0727580436
8735 0.0646503094
8796 0.0558336120
8967 0.0489608047
9556 0.0460951005
9686 0.0381688891
10065 0.0350516195
10076 0.0346084570
10296 0.0299183873
10556 0.0294068391
10621 0.0274220902
10774 0.0272401315
11036 0.0247816349
11409 0.0246054454
11413 0.0229803638
11583 0.0221896387
11813 0.0218815797
12016 0.0216084020
12373 0.0208479676
12597 0.0207591048
12740 0.0205425986
12824 0.0205423095
12846 0.0204828699
13001 0.0202511845
13022 0.0201671299
13113 0.0201386711
13132 0.0198458689
13392 0.0197877009
13453 0.0197487131
13516 0.0196719680
13519 0.0196234540
13603 0.0194953072
13726 0.0192217120
13794 0.0190805992
13964 0.0190692136
14212 0.0190473339
14423 0.0189532601
14560 0.0189102481
14655 0.0188686305
14786 0.0188388646
14845 0.0187726389
14914 0.0187045419
15001 0.0186715362
15021 0.0185475109
15413 0.0184781055
15662 0.0184025874
15733 0.0184015503
16145 0.0183955504
16346 0.0183893647
16521 0.0183776269
16533 0.0183598866
16598 0.0183493731
16835 0.0183258203
17190 0.0183138235
17264 0.0183098820
17412 0.0183044999
17450 0.0183013203
17539 0.0182933982
17767 0.0182913959
17872 0.0182827005
18486 0.0182818732
18514 0.0182802207
18564 0.0182719121
18849 0.0182696048
19101 0.0182689258
19200 0.0182674077
19409 0.0182654323
19449 0.0182650589
19609 0.0182629926
19645 0.0182626161
19968 0.0182608590
20078 0.0182608415
20090 0.0182606513
20191 0.0182597986
20675 0.0182595654
20778 0.0182586705
20909 0.0182585301
20949 0.0182584959
20964 0.0182580560
21045 0.0182577150
21094 0.0182576375
21211 0.0182572012
21311 0.0182571189
21358 0.0182565418
21406 0.0182563173
21558 0.0182558785
21660 0.0182555031
21780 0.0182550272
22075 0.0182549449
22368 0.0182549291
22429 0.0182546304
22545 0.0182543502
22886 0.0182541356
23148 0.0182541043
23340 0.0182540939
23414 0.0182540345
23481 0.0182540245
23826 0.0182539145
23882 0.0182537991
24692 0.0182537975
24943 0.0182537873
24950 0.0182537748
25089 0.0182537606
25249 0.0182537550
25353 0.0182537545
25463 0.0182537401
25489 0.0182537358
25543 0.0182537267
25746 0.0182537219
25792 0.0182537128
25822 0.0182537105
26140 0.0182537080
26364 0.0182537031
26618 0.0182537027
26656 0.0182536982
26679 0.0182536978
26711 0.0182536891
26893 0.0182536858
27006 0.0182536852
27014 0.0182536827
27023 0.0182536826
27054 0.0182536821
27086 0.0182536775
27381 0.0182536752
27492 0.0182536717
27644 0.0182536701
27664 0.0182536688
28029 0.0182536679
28220 0.0182536674
28328 0.0182536669
28367 0.0182536643
28697 0.0182536636
28810 0.0182536632
28988 0.0182536629
29002 0.0182536624
29007 0.0182536615
29045 0.0182536612
29175 0.0182536605
29382 0.0182536604
29410 0.0182536596
29705 0.0182536587
29864 0.0182536582
29869 0.0182536581
30200 0.0182536580
30252 0.0182536579
30269 0.0182536578
30320 0.0182536576
30347 0.0182536574
30558 0.0182536571
30848 0.0182536570
30939 0.0182536568
31423 0.0182536567
31686 0.0182536566
32195 0.0182536564
32964 0.0182536563
33906 0.0182536562
36226 0.0182536561
38213 0.0182536560
38457 0.0182536558
42724 0.0182536557
45376 0.0182536556
46844 0.0182536555
48601 0.0182536554
50000 0.0182536556
evaluations raw_y
1 18.4724178867
2 11.6653461808
3 7.5349074088
23 3.3538009089
209 3.1777232428
917 2.9195819761
2126 2.2914005675
3074 2.0959790624
5166 1.3618247684
5395 1.2952515442
5531 1.1958967081
5582 1.1246151381
5590 1.0139133434
5647 0.6714649811
5748 0.5240142115
6076 0.4613711245
6418 0.4173930367
6590 0.2580504643
6600 0.2171948681
6718 0.1867989771
7182 0.1420560101
7230 0.1164825450
7683 0.1036505980
7757 0.0762496378
7884 0.0650195978
8374 0.0594331510
8401 0.0580827529
8425 0.0546105293
8531 0.0411783183
8977 0.0269028643
9668 0.0245930198
9853 0.0235685426
9923 0.0234815185
10044 0.0225069274
10053 0.0216152104
10187 0.0195505011
10191 0.0189388890
10208 0.0173854102
10344 0.0153880616
10490 0.0147470328
10722 0.0128823791
10850 0.0127738454
10913 0.0121528494
10984 0.0112954017
11023 0.0107474216
11055 0.0097779005
11352 0.0090329273
11391 0.0081932959
11885 0.0074400983
11965 0.0074148189
12156 0.0069117915
12163 0.0065432318
12471 0.0058501653
12564 0.0053848946
12714 0.0053196070
12888 0.0052209911
12889 0.0051426355
13204 0.0051262239
13360 0.0048451651
13389 0.0047092652
13618 0.0044938054
14102 0.0044391134
14162 0.0043321086
14508 0.0043216029
14576 0.0043114848
14610 0.0042828927
14792 0.0041491783
14846 0.0040834015
15269 0.0040420096
15443 0.0040358905
15447 0.0040343048
15560 0.0039967820
15630 0.0039754845
15645 0.0039177932
16030 0.0038877762
16257 0.0038800164
16274 0.0038785927
16354 0.0038675255
16419 0.0038633419
16496 0.0038478142
16554 0.0038368772
16598 0.0037996026
17443 0.0037935833
17459 0.0037905328
17487 0.0037780086
18028 0.0037750972
18035 0.0037689104
18195 0.0037680427
18249 0.0037661422
18285 0.0037584133
18639 0.0037528623
19777 0.0037518618
20030 0.0037503869
20039 0.0037501554
20270 0.0037480388
20395 0.0037478493
20477 0.0037465941
20641 0.0037464367
20759 0.0037463576
21078 0.0037462548
21106 0.0037455102
21351 0.0037452782
21466 0.0037446780
21625 0.0037444425
21634 0.0037442690
21820 0.0037440867
22142 0.0037438477
22156 0.0037437632
22280 0.0037435552
22665 0.0037434774
22685 0.0037433709
22875 0.0037432701
23001 0.0037432218
23349 0.0037432130
23366 0.0037431917
23428 0.0037431622
23488 0.0037430829
23622 0.0037430764
23755 0.0037430601
23878 0.0037429774
23984 0.0037429604
24144 0.0037429061
24532 0.0037428720
24739 0.0037428512
25014 0.0037428405
25077 0.0037428170
25317 0.0037428157
25381 0.0037427860
26184 0.0037427808
26220 0.0037427785
26383 0.0037427778
26418 0.0037427761
26541 0.0037427710
26610 0.0037427708
26687 0.0037427678
26718 0.0037427650
26766 0.0037427625
26960 0.0037427575
27015 0.0037427573
27031 0.0037427548
27126 0.0037427545
27358 0.0037427503
27493 0.0037427498
27568 0.0037427493
27857 0.0037427479
27989 0.0037427470
28108 0.0037427437
28971 0.0037427432
29047 0.0037427427
29052 0.0037427416
29585 0.0037427413
29823 0.0037427406
30266 0.0037427405
30635 0.0037427402
31004 0.0037427400
31492 0.0037427399
31651 0.0037427397
33219 0.0037427395
35479 0.0037427394
40029 0.0037427393
42994 0.0037427392
46152 0.0037427391
49007 0.0037427389
50000 0.0037427391
evaluations raw_y
1 9.5508131511
14 6.0714683748
103 3.3536820425
203 3.1502178197
359 2.8196977877
972 2.8063315155
1414 2.4956740087
2680 2.0648642864
4620 1.9778092758
4785 1.5974534148
5712 1.2810820243
6082 1.0726776351
6129 1.0283863082
6161 0.9607244109
6287 0.9014299639
6312 0.7009201332
6753 0.3991792367
7256 0.3237931345
7528 0.2560927341
7706 0.2481411646
7884 0.2267357365
7949 0.2026941945
8407 0.1818694394
8736 0.1786169994
8892 0.1757092463
8918 0.1678950485
9117 0.1660756871
9118 0.1640250075
9153 0.1516453559
9230 0.1447903517
9289 0.1406922208
9410 0.1306934416
9802 0.1277320199
9844 0.1237360391
10154 0.1164889400
10267 0.1135165518
10400 0.1076893883
10765 0.1052452821
11000 0.1017927052
11058 0.1012674417
11197 0.0988631598
11372 0.0978485133
11419 0.0976978730
11526 0.0976492040
11574 0.0954375496
11873 0.0950372729
12022 0.0942669485
12192 0.0942050477
12301 0.0938500144
12321 0.0932051036
12618 0.0923703105
12909 0.0919797159
12933 0.0917100723
13172 0.0913686572
13195 0.0910812808
13396 0.0908577951
13424 0.0908082243
13455 0.0907389121
13525 0.0905483429
13780 0.0901708858
14154 0.0898727084
14462 0.0898157780
14508 0.0897554569
14593 0.0895548872
14953 0.0895512820
14999 0.0894984436
15240 0.0894813786
15292 0.0894346654
15353 0.0893968724
15577 0.0893649147
15613 0.0893144367
15937 0.0892687282
15998 0.0892283566
16496 0.0892271363
16508 0.0892033339
16557 0.0891353419
17186 0.0891271274
17221 0.0891236965
17286 0.0891152821
17363 0.0891067094
17733 0.0890993644
17782 0.0890937542
17829 0.0890856460
18173 0.0890842434
18311 0.0890821318
18380 0.0890816191
18558 0.0890811544
18659 0.0890797658
18729 0.0890787647
18766 0.0890766014
18767 0.0890757792
18847 0.0890756050
18962 0.0890698742
19045 0.0890690252
19159 0.0890646422
19279 0.0890646134
19575 0.0890631076
19804 0.0890619942
19896 0.0890609422
19915 0.0890598956
20252 0.0890598789
20295 0.0890596955
20362 0.0890596736
20382 0.0890575305
20789 0.0890569831
20942 0.0890569230
21240 0.0890568124
21249 0.0890564699
21341 0.0890563035
21413 0.0890560357
21716 0.0890557421
21934 0.0890555890
21997 0.0890551477
22243 0.0890548580
22779 0.0890547370
23188 0.0890547204
23210 0.0890546798
23278 0.0890546197
23346 0.0890544851
23526 0.0890544563
23609 0.0890543966
23888 0.0890543579
24178 0.0890543523
24184 0.0890543332
24205 0.0890542789
24269 0.0890542572
24661 0.0890541687
25616 0.0890541668
25665 0.0890541630
25698 0.0890541565
25764 0.0890541303
26228 0.0890541209
26381 0.0890541122
26411 0.0890541121
26591 0.0890541100
26776 0.0890540996
27244 0.0890540994
27299 0.0890540960
27481 0.0890540941
27825 0.0890540912
27876 0.0890540908
27984 0.0890540904
28036 0.0890540897
28079 0.0890540876
28218 0.0890540869
28514 0.0890540853
29175 0.0890540838
29747 0.0890540834
29833 0.0890540828
29978 0.0890540826
30229 0.0890540825
30515 0.0890540823
30629 0.0890540821
31216 0.0890540819
31330 0.0890540817
31643 0.0890540816
37266 0.0890540815
50000 0.0890540820
evaluations raw_y
1 9.1481049980
2 3.4295241922
611 3.3809359307
1049 2.5693557430
1242 1.8942469324
3246 1.8781435817
3810 1.4907056442
5432 1.1562129593
5532 1.0645818231
5755 0.6565772772
6563 0.6460330582
6619 0.5406373896
6656 0.5093160510
6780 0.4936832218
7009 0.4751071373
7031 0.4642562647
7077 0.4104348991
7081 0.3870431353
7154 0.3778701750
7333 0.3466334905
7417 0.3117995639
7453 0.3049201669
7513 0.3022153358
7522 0.2657969812
7736 0.2091231464
8063 0.2048158458
8406 0.1975797815
8499 0.1964937606
8625 0.1918699502
8646 0.1887681538
8782 0.1768054884
8794 0.1745054687
8810 0.1616666895
8885 0.1587683739
8960 0.1563991486
9167 0.1550997009
9294 0.1481874802
9526 0.1452851052
9665 0.1443415333
9819 0.1434163356
9826 0.1364085086
9961 0.1355359988
9979 0.1344250070
10103 0.1274534983
10286 0.1260026747
10465 0.1238768404
10581 0.1236821520
10617 0.1207274021
10773 0.1200823000
10796 0.1196106702
10952 0.1179087915
11068 0.1176667866
11126 0.1135962452
11510 0.1119334047
11737 0.1108061515
11759 0.1104493108
11906 0.1094084558
11931 0.1079297676
12648 0.1079104523
12798 0.1077854305
12867 0.1071092489
13014 0.1067663669
13043 0.1064169026
13919 0.1062684745
13965 0.1060836773
14024 0.1059731199
14110 0.1057074143
14527 0.1056966133
14560 0.1056597925
14683 0.1055734633
14776 0.1054931982
14964 0.1054879054
14973 0.1054748057
14987 0.1053405568
15095 0.1053291097
15135 0.1053139279
15209 0.1051777596
15327 0.1050679530
15552 0.1049900995
16325 0.1049319758
16375 0.1049187524
16554 0.1048921536
16562 0.1048641225
16708 0.1048605671
17038 0.1048413819
17221 0.1048254421
17263 0.1047910152
17653 0.1047829369
17851 0.1047807141
18013 0.1047795984
18052 0.1047637111
18235 0.1047627131
18271 0.1047617077
18329 0.1047593713
18464 0.1047536317
18514 0.1047513752
18618 0.1047465297
18768 0.1047456577
18863 0.1047447777
18930 0.1047433322
19251 0.1047422140
19253 0.1047388613
19322 0.1047370142
19481 0.1047324032
20079 0.1047320736
20097 0.1047310347
20107 0.1047310163
20120 0.1047301529
20195 0.1047287011
20510 0.1047267690
21026 0.1047267232
21325 0.1047259224
21673 0.1047258604
21728 0.1047254696
21852 0.1047253339
21916 0.1047252740
22035 0.1047251248
22250 0.1047244084
22788 0.1047242011
22938 0.1047241796
23179 0.1047239859
23608 0.1047237952
23771 0.1047237910
23897 0.1047237880
23938 0.1047237400
24249 0.1047237292
24338 0.1047237065
24396 0.1047236585
24449 0.1047236515
24585 0.1047236489
24602 0.1047236204
24624 0.1047235839
24945 0.1047235379
25371 0.1047235285
25480 0.1047235125
25594 0.1047235091
25678 0.1047235041
25760 0.1047235015
25786 0.1047234978
25834 0.1047234877
25926 0.1047234823
25932 0.1047234689
26218 0.1047234675
26226 0.1047234594
26259 0.1047234577
26412 0.1047234534
26591 0.1047234504
26853 0.1047234435
26938 0.1047234384
27208 0.1047234343
27218 0.1047234312
27525 0.1047234295
27562 0.1047234274
28125 0.1047234256
28285 0.1047234206
28653 0.1047234182
28994 0.1047234172
29058 0.1047234151
29285 0.1047234145
29493 0.1047234143
29527 0.1047234139
29826 0.1047234135
29926 0.1047234133
30000 0.1047234127
30181 0.1047234124
30312 0.1047234121
30493 0.1047234119
30919 0.1047234117
31554 0.1047234115
31726 0.1047234114
31811 0.1047234113
32201 0.1047234112
33049 0.1047234111
50000 0.1047234117
evaluations raw_y
1 11.1013714367
10 9.3658046743
13 9.0750458166
15 6.2547661062
43 5.0368053589
69 4.2442561223
122 3.8345406771
189 3.5107755026
384 2.6529954971
732 2.4872614857
1469 2.0342875616
4802 1.5904191658
4901 1.4994844698
5409 1.3921037556
5422 0.9947376171
5837 0.8427724850
5940 0.7634948060
6020 0.6987430829
6230 0.3217695780
6657 0.2739630325
6962 0.2530626048
7018 0.2510444709
7054 0.2317056425
7156 0.2230200015
7182 0.1915985632
7249 0.1614023229
7448 0.1523377583
7578 0.1406968830
7726 0.1396304285
7761 0.0959793774
8060 0.0811369974
8541 0.0781408305
8633 0.0653616001
8888 0.0596329734
8916 0.0511411877
9130 0.0444638413
9218 0.0441039790
9377 0.0322900653
10126 0.0316454472
10330 0.0247654552
10637 0.0239156360
11072 0.0232609029
11236 0.0232256769
11404 0.0221279287
11799 0.0211538584
11853 0.0211492340
12067 0.0210748183
12121 0.0207792836
12521 0.0204571024
12522 0.0204065910
12659 0.0202565334
12748 0.0202073901
12897 0.0198007803
12979 0.0194573148
13242 0.0194563104
13364 0.0190243290
13508 0.0189857588
13864 0.0186912843
14059 0.0186809248
14063 0.0186375587
14321 0.0185482648
14558 0.0185450252
14585 0.0185414477
14589 0.0185221982
14667 0.0184570650
14718 0.0183854628
14801 0.0183758990
15099 0.0182980677
15119 0.0182614590
15160 0.0182231653
15284 0.0182109176
15471 0.0182018834
15601 0.0181832995
15811 0.0181761591
15849 0.0181567904
15905 0.0181534953
15916 0.0181315217
15951 0.0181241153
16104 0.0180922381
16124 0.0180886741
16239 0.0180598153
16357 0.0180390315
16704 0.0180376455
16718 0.0180285285
16740 0.0180234759
16762 0.0179999873
16960 0.0179992032
17242 0.0179814156
17328 0.0179702680
17534 0.0179660007
17739 0.0179655216
17740 0.0179641995
17849 0.0179608685
17884 0.0179501180
18313 0.0179489156
18458 0.0179478675
18488 0.0179456645
18589 0.0179439122
18628 0.0179421036
18972 0.0179399782
19138 0.0179385729
19340 0.0179385190
19349 0.0179374726
19447 0.0179357993
19645 0.0179355223
19658 0.0179343590
19839 0.0179343117
20090 0.0179341312
20094 0.0179339640
20096 0.0179318299
20379 0.0179307759
20734 0.0179307634
20766 0.0179307146
20879 0.0179295661
21089 0.0179293049
21092 0.0179292857
21451 0.0179291461
21930 0.0179290631
22006 0.0179289995
22116 0.0179287525
22151 0.0179285613
22292 0.0179283528
22337 0.0179282363
23196 0.0179281970
23391 0.0179281508
23408 0.0179280832
23680 0.0179280247
23925 0.0179279927
24005 0.0179279595
24045 0.0179279572
24493 0.0179279211
24630 0.0179278830
24907 0.0179278714
25229 0.0179278643
25439 0.0179278602
25527 0.0179278547
25724 0.0179278538
26127 0.0179278506
26184 0.0179278417
26192 0.0179278357
26436 0.0179278346
26465 0.0179278303
27082 0.0179278282
27145 0.0179278277
27184 0.0179278223
27693 0.0179278195
28274 0.0179278186
28439 0.0179278180
28609 0.0179278178
28629 0.0179278164
28961 0.0179278160
29137 0.0179278149
29853 0.0179278141
30427 0.0179278139
30752 0.0179278138
30948 0.0179278136
31562 0.0179278134
32251 0.0179278133
43842 0.0179278132
50000 0.0179278133
evaluations raw_y
1 12.8888596438
3 11.4194341277
6 10.6635547498
7 9.1302485075
9 6.0639679775
48 4.5428775084
125 4.4430230059
231 3.1053198831
479 3.0238670497
1423 2.0355683837
4761 1.8402196951
5277 1.5355509863
5315 1.3452494055
5363 1.0243566561
5492 1.0155612024
5601 0.9670016937
5675 0.7173432633
5678 0.6827082975
5796 0.6028275691
5884 0.5813795088
6143 0.4812630674
6222 0.3681167293
6339 0.3412781525
6731 0.2826068508
6858 0.2115176638
7011 0.1949381734
7224 0.1898517356
7328 0.1756160639
7390 0.1298633280
7604 0.1087748882
7972 0.0970460414
8259 0.0791386848
8414 0.0732225043
8509 0.0688147113
8619 0.0437497912
8936 0.0416135372
9315 0.0285447380
10441 0.0250925713
10655 0.0236288318
10724 0.0233933569
10942 0.0225694521
10945 0.0217452331
11094 0.0208262101
11303 0.0189489290
11515 0.0184300512
11771 0.0183850257
12056 0.0183178570
12117 0.0175518014
12226 0.0175494281
12456 0.0171823067
12634 0.0170625636
12803 0.0170536184
12813 0.0164033272
13043 0.0160461288
13140 0.0158431991
13485 0.0157992482
13566 0.0156686262
13763 0.0156027927
13978 0.0154930426
14128 0.0153444985
14606 0.0153228594
14625 0.0152984805
14666 0.0152380883
14915 0.0151974025
15392 0.0151964244
15473 0.0151817265
15632 0.0151251873
15667 0.0151124446
15695 0.0151076930
15872 0.0150966549
15909 0.0150965088
15934 0.0150843065
16204 0.0150818742
16242 0.0150573036
16423 0.0150351149
16450 0.0150153419
16830 0.0149964572
16928 0.0149959685
17021 0.0149943269
17070 0.0149925548
17089 0.0149879061
17147 0.0149871838
17183 0.0149837560
17187 0.0149779364
17209 0.0149747625
17245 0.0149735631
17260 0.0149498895
18050 0.0149471209
18060 0.0149451014
18135 0.0149448120
18165 0.0149403434
18520 0.0149401241
18562 0.0149328891
18698 0.0149327714
18806 0.0149294322
19013 0.0149273625
19133 0.0149254199
19302 0.0149252856
19333 0.0149243483
19370 0.0149213188
19463 0.0149198769
19768 0.0149186108
19997 0.0149174722
20068 0.0149170552
20076 0.0149163583
20291 0.0149155906
20488 0.0149150717
20500 0.0149141688
20923 0.0149137497
20975 0.0149136878
21032 0.0149134089
21102 0.0149133163
21198 0.0149131914
21423 0.0149129582
21457 0.0149121080
21733 0.0149120151
21964 0.0149119262
21969 0.0149116286
22008 0.0149114700
22286 0.0149113716
22463 0.0149112528
22498 0.0149112407
22602 0.0149110853
22683 0.0149109383
23044 0.0149108459
23172 0.0149107906
23373 0.0149107494
23473 0.0149107341
23498 0.0149106946
23546 0.0149106565
23611 0.0149105713
23956 0.0149105369
23967 0.0149104925
24118 0.0149104842
24406 0.0149104488
24494 0.0149104420
24597 0.0149104325
24770 0.0149104274
24787 0.0149104231
24865 0.0149103945
24988 0.0149103906
25058 0.0149103800
25160 0.0149103724
25192 0.0149103574
25292 0.0149103562
25324 0.0149103488
25439 0.0149103380
25499 0.0149103232
25914 0.0149103134
25954 0.0149103120
26093 0.0149103105
26193 0.0149103079
26241 0.0149103076
26269 0.0149102950
26389 0.0149102885
26540 0.0149102866
26723 0.0149102840
27031 0.0149102815
27276 0.0149102805
27279 0.0149102799
27308 0.0149102796
27348 0.0149102794
27369 0.0149102791
27387 0.0149102788
27484 0.0149102776
27658 0.0149102759
27780 0.0149102746
27977 0.0149102736
28057 0.0149102726
28103 0.0149102717
28164 0.0149102708
28312 0.0149102697
28420 0.0149102693
28521 0.0149102690
28585 0.0149102688
28615 0.0149102673
28750 0.0149102656
29378 0.0149102651
29408 0.0149102649
29714 0.0149102643
29908 0.0149102640
30410 0.0149102638
30687 0.0149102636
30837 0.0149102634
31225 0.0149102631
31527 0.0149102630
31835 0.0149102629
32071 0.0149102628
33127 0.0149102626
34623 0.0149102625
37077 0.0149102624
38544 0.0149102623
40520 0.0149102621
42268 0.0149102620
44275 0.0149102619
45271 0.0149102618
46637 0.0149102617
47846 0.0149102616
49579 0.0149102614
50000 0.0149102615
evaluations raw_y
1 18.5864434228
2 9.1920576209
5 6.8048374149
7 4.7149739541
241 4.3706854866
513 2.6528574324
1400 1.8723875256
3081 1.7461930534
5051 1.3603484546
5262 1.2788946381
5331 1.0317617540
5638 0.6928193919
5982 0.6863794640
6204 0.6385751240
6229 0.6081626292
6245 0.4551558772
6625 0.4063610832
6630 0.3598165936
6637 0.3316782664
6721 0.2439380995
7190 0.2295068894
7372 0.1527270313
7598 0.1411621725
7991 0.1320569280
8083 0.1122043447
8116 0.0930101290
8449 0.0922997936
8635 0.0786742775
8929 0.0779029113
8998 0.0754307011
9345 0.0753508588
9384 0.0720020353
9412 0.0698447697
9508 0.0689442429
9608 0.0662028403
9612 0.0550916501
10206 0.0523297109
10240 0.0468756815
10640 0.0461886738
11125 0.0443403896
11366 0.0433771127
11434 0.0426463539
11560 0.0413252697
11630 0.0406146189
11814 0.0401560210
12057 0.0398897510
12062 0.0379248340
12766 0.0378942546
12936 0.0375972065
12987 0.0372466109
13013 0.0370740560
13040 0.0367717410
13402 0.0365804495
13479 0.0365418132
13588 0.0363945720
13622 0.0363107043
14048 0.0362500772
14059 0.0362011112
14061 0.0359710038
14533 0.0357714716
15068 0.0357623973
15394 0.0356115350
15768 0.0355944333
16267 0.0355809003
16446 0.0355759711
16475 0.0355555094
16639 0.0355472464
16741 0.0355469262
16774 0.0355325168
16873 0.0355175580
16894 0.0354933425
17474 0.0354890687
17775 0.0354889389
17876 0.0354882168
17944 0.0354832195
18005 0.0354814338
18011 0.0354811893
18040 0.0354680875
18609 0.0354603359
18927 0.0354596896
18985 0.0354596013
19036 0.0354594335
19049 0.0354590142
19070 0.0354564728
19113 0.0354542813
19127 0.0354527587
19516 0.0354518948
19724 0.0354503527
19831 0.0354495049
19948 0.0354494891
19964 0.0354493413
20074 0.0354486018
20160 0.0354483150
20214 0.0354481450
20218 0.0354467715
20657 0.0354465443
20872 0.0354459686
21003 0.0354452968
21237 0.0354452401
21255 0.0354452290
21383 0.0354447320
21620 0.0354445758
21832 0.0354442153
22476 0.0354441181
22597 0.0354440310
22745 0.0354440224
22892 0.0354439805
22948 0.0354437856
23032 0.0354437815
23423 0.0354436257
23874 0.0354436234
24071 0.0354436076
24096 0.0354435823
24165 0.0354435704
24191 0.0354435088
24475 0.0354435052
24871 0.0354434989
24922 0.0354434858
24970 0.0354434820
25060 0.0354434731
25236 0.0354434663
25245 0.0354434457
25368 0.0354434422
25450 0.0354434278
25457 0.0354434229
25512 0.0354433794
26346 0.0354433773
26474 0.0354433763
26538 0.0354433739
26658 0.0354433704
26683 0.0354433655
26688 0.0354433605
26829 0.0354433598
27166 0.0354433564
27297 0.0354433547
27490 0.0354433523
27731 0.0354433520
27740 0.0354433518
27754 0.0354433497
27987 0.0354433454
29121 0.0354433449
29350 0.0354433447
29382 0.0354433445
29562 0.0354433431
30483 0.0354433428
30723 0.0354433425
31086 0.0354433424
31365 0.0354433422
32010 0.0354433421
32608 0.0354433419
35131 0.0354433418
50000 0.0354433423
evaluations raw_y
1 16.9693995589
3 9.4418651542
6 8.6996312781
44 6.3487624614
65 4.8612243438
166 3.8058884583
247 2.8656461651
573 2.2408885352
3366 2.2044647699
4776 1.7309185664
5353 1.6357497472
5417 1.5876257364
5476 1.3575634595
5614 1.2677149247
5627 1.1093552011
5630 0.8765877814
5647 0.6923943220
6081 0.5868989691
6357 0.5671636626
6556 0.4174638755
6884 0.3684226672
6989 0.2519868271
7118 0.2008894075
7779 0.1805885791
7921 0.1645365350
8031 0.1603466482
8153 0.1336697408
8567 0.1165650824
8826 0.1122153589
9039 0.1105368469
9133 0.1102158921
9225 0.1029191633
9663 0.0973543494
10039 0.0947918880
10058 0.0937655391
10063 0.0913902723
10182 0.0900314585
10317 0.0886035333
10561 0.0874698142
10598 0.0822350340
10888 0.0822034421
10974 0.0799998439
11229 0.0795937416
11273 0.0788517891
11475 0.0786493910
11513 0.0769787909
11700 0.0755133332
11968 0.0754399673
12091 0.0752687493
12197 0.0752395834
12286 0.0751852705
12304 0.0748916707
12307 0.0748799206
12470 0.0743056458
12490 0.0739635286
12649 0.0735091726
13057 0.0731776148
13217 0.0728539993
13413 0.0725248281
13545 0.0721986619
14012 0.0721653489
14183 0.0721320426
14270 0.0719575420
14434 0.0719091567
14462 0.0716959368
14759 0.0715289960
15211 0.0714979685
15369 0.0714969423
15511 0.0714262280
15861 0.0714210248
15997 0.0714145340
16068 0.0714083342
16145 0.0713781813
16193 0.0713696803
16556 0.0713631351
16657 0.0713491080
16768 0.0713240683
16873 0.0713237392
16961 0.0713195001
17039 0.0713159062
17117 0.0712996644
17721 0.0712967433
17728 0.0712959744
17806 0.0712790706
18146 0.0712699569
18575 0.0712639592
18875 0.0712631805
19035 0.0712606725
19093 0.0712593674
19243 0.0712590265
19448 0.0712571914
19738 0.0712551052
19768 0.0712547629
20062 0.0712546669
20116 0.0712536870
20533 0.0712536543
20541 0.0712534194
20717 0.0712531074
20941 0.0712519133
21354 0.0712518724
21399 0.0712517171
21435 0.0712516144
21467 0.0712515988
21593 0.0712514775
21674 0.0712514320
21689 0.0712513617
21765 0.0712512311
21818 0.0712511620
21929 0.0712508809
22271 0.0712508087
22328 0.0712507274
22495 0.0712506979
22646 0.0712504972
22676 0.0712504222
22807 0.0712503284
23129 0.0712503258
23249 0.0712503009
23261 0.0712502674
23272 0.0712502529
23284 0.0712502312
23538 0.0712501937
23768 0.0712501656
23894 0.0712501400
23907 0.0712501096
24190 0.0712500998
24288 0.0712500754
24304 0.0712500375
24347 0.0712500353
24505 0.0712500343
24578 0.0712500318
24656 0.0712499990
24689 0.0712499745
25309 0.0712499730
25369 0.0712499702
25510 0.0712499582
25866 0.0712499562
25942 0.0712499432
26218 0.0712499419
26235 0.0712499388
26267 0.0712499371
26438 0.0712499340
26842 0.0712499333
26958 0.0712499331
26970 0.0712499327
26971 0.0712499312
27093 0.0712499277
27113 0.0712499271
27227 0.0712499228
27600 0.0712499226
27800 0.0712499220
27849 0.0712499208
27860 0.0712499201
27869 0.0712499198
28146 0.0712499193
28319 0.0712499182
28468 0.0712499172
28688 0.0712499161
29037 0.0712499159
29105 0.0712499156
29151 0.0712499154
29447 0.0712499151
29452 0.0712499149
29672 0.0712499146
